Waktu pengosongan,Voltage,Current,Temperature,Unnamed: 4,SOH,Combined,RUL
971.025,3.92219,5.0,23.87099,,64.45884599066608,62591.15092808653,60.64310148232611
974.025,3.92135,5.0,23.97615,,64.34123886296135,62669.975183495924,60.53363740022805
977.025,3.92068,5.0,23.87099,,64.24743317776831,62771.34840050909,60.42417331812999
980.025,3.91983,5.0,23.87099,,64.12842596521,62847.460656554926,60.31470923603192
983.025,3.91916,5.0,23.87099,,64.03462028001695,62947.63260076366,60.205245153933866
986.025,3.91832,5.0,23.87099,,63.91701315231223,63023.77289350866,60.0957810718358
989.025,3.91764,5.0,23.76583,,63.82180738226556,63121.3630462452,59.986316989737745
992.025,3.9168,5.0,23.87099,,63.70420025456083,63196.15925753071,59.87685290763968
995.025,3.91612,5.0,23.87099,,63.608994484514156,63292.539736953695,59.767388825541616
998.025,3.91528,5.0,23.87099,,63.49138735680948,63365.99186677978,59.65792474344356
1001.025,3.91444,5.0,23.87099,,63.37378022910475,63438.73835383958,59.548460661345494
1004.025,3.91376,5.0,23.87099,,63.27857445905808,63533.27072125579,59.43899657924743
1007.025,3.91292,5.0,23.97615,,63.16096733135341,63604.67312685617,59.32953249714937
1010.025,3.91225,5.0,23.87099,,63.06716164616031,63699.40994166306,59.22006841505131
1013.025,3.91157,5.0,23.76583,,62.971955876113704,63792.165601400084,59.11060433295325
1016.025,3.91073,5.0,23.87099,,62.85434874840897,63861.58968710222,59.00114025085519
1019.025,3.91006,5.0,23.87099,,62.760543063215934,63954.56239499361,58.89167616875712
1022.025,3.90921,5.0,23.87099,,62.64153585065757,64021.2156777683,58.782212086659065
1025.025,3.90854,5.0,23.76583,,62.547730165464536,64112.98711285529,58.672748004561
1028.025,3.9077,5.0,23.76583,,62.430123037759856,64179.72723589308,58.563283922462944
1031.025,3.90702,5.0,23.87099,,62.33491726771318,64268.85807594399,58.45381984036488
1034.025,3.90618,5.0,23.87099,,62.21731014000845,64334.25411752224,58.344355758266815
1037.025,3.90551,5.0,23.76583,,62.12350445481542,64423.62720725496,58.23489167616876
1040.025,3.90466,5.0,23.87099,,62.004497242257045,64486.22724437839,58.12542759407069
1043.025,3.90399,5.0,23.87099,,61.910691557064006,64574.39906130669,58.015963511972636
1046.025,3.90331,5.0,23.87099,,61.81548578701734,64660.543520364816,57.90649942987457
1049.025,3.90247,5.0,23.76583,,61.69787865931267,64722.61716058548,57.79703534777651
1052.025,3.9018,5.0,23.76583,,61.60407297411964,64809.024870598216,57.68757126567845
1055.025,3.90095,5.0,23.87099,,61.485065761561266,64868.28150509118,57.578107183580386
1058.025,3.90028,5.0,23.87099,,61.39126007636823,64953.48794229951,57.46864310148233
1061.025,3.89944,5.0,23.87099,,61.273652948663496,65012.877619855695,57.359179019384264
1064.025,3.89876,5.0,23.76583,,61.17844717861682,65095.39725922777,57.2497149372862
1067.025,3.89792,5.0,23.76583,,61.060840050912155,65153.442855324545,57.14025085518814
1070.025,3.89725,5.0,23.97615,,60.96703436571912,65236.25094717861,57.03078677309008
1073.025,3.8964,5.0,23.97615,,60.84802715316075,65291.45433602032,56.921322690992014
1076.025,3.89573,5.0,23.76583,,60.75422146796771,65373.06115506996,56.81185860889396
1079.025,3.89489,5.0,23.76583,,60.636614340263044,65428.422788502336,56.70239452679589
1082.025,3.89421,5.0,23.76583,,60.54140857021637,65507.31760818837,56.592930444697835
1085.025,3.89337,5.0,23.87099,,60.42380144251164,65561.3351601612,56.48346636259977
1088.025,3.89269,5.0,23.87099,,60.32859567246497,65639.02030653371,56.374002280501706
1091.025,3.89185,5.0,23.76583,,60.21098854476023,65691.69377704702,56.26453819840365
1094.025,3.89118,5.0,23.66067,,60.117182859567194,65769.700977938,56.155074116305585
1097.025,3.89034,5.0,23.66067,,59.99957573186253,65821.03456724649,56.04561003420753
1100.025,3.88949,5.0,23.97615,,59.88056851930416,65870.12238544757,55.93614595210946
1103.025,3.88882,5.0,24.0813,,59.786762834111116,65946.29407509541,55.8266818700114
1106.025,3.88798,5.0,23.97615,,59.66915570640645,65995.5779401782,55.71721778791334
1109.025,3.88713,5.0,23.87099,,59.55014849384808,66042.60343338987,55.60775370581528
1112.025,3.88629,5.0,23.76583,,59.43254136614334,66090.47181268556,55.49828962371722
1115.025,3.88562,5.0,23.66067,,59.33873568095031,66164.17375265162,55.388825541619156
1118.025,3.88477,5.0,23.76583,,59.219728468392,66209.13692087396,55.27936145952109
1121.025,3.88393,5.0,24.0813,,59.10212134068727,66254.95557594395,55.169897377423034
1124.025,3.88309,5.0,23.97615,,58.984514212982596,66300.06858824777,55.06043329532497
1127.025,3.88224,5.0,23.97615,,58.86550700042422,66342.89802715312,54.950969213226905
1130.025,3.88157,5.0,23.76583,,58.77170131523119,66413.49177874414,54.84150513112885
1133.025,3.88073,5.0,23.87099,,58.65409418752646,66456.55506682217,54.732041049030784
1136.025,3.87988,5.0,23.87099,,58.53508697496815,66497.3221807382,54.622576966932726
1139.025,3.87904,5.0,23.97615,,58.417479847263415,66538.96998302922,54.51311288483466
1142.025,3.87803,5.0,23.87099,,58.276071277047045,66552.73030016966,54.4036488027366
1145.025,3.87719,5.0,23.87099,,58.15846414934237,66592.89541260076,54.29418472063854
1148.025,3.87634,5.0,23.87099,,58.039456936784006,66630.74754985147,54.184720638540476
1151.025,3.8755,5.0,23.87099,,57.92184980907934,66669.49717649556,54.07525655644242
1154.025,3.87466,5.0,23.87099,,57.804242681374596,66707.54116037332,53.965792474344354
1157.025,3.87365,5.0,23.97615,,57.662834111158226,66717.34063746285,53.85632839224629
1160.025,3.87281,5.0,23.87099,,57.545226983453496,66753.90193148065,53.74686431014823
1163.025,3.87196,5.0,23.76583,,57.42621977089519,66788.12924904538,53.63740022805017
1166.025,3.87112,5.0,23.76583,,57.30861264319045,66823.27505727614,53.52793614595211
1169.025,3.87011,5.0,23.87099,,57.16720407297409,66829.89074140854,53.41847206385405
1172.025,3.8691,5.0,23.97615,,57.02579550275771,66835.6579741196,53.30900798175598
1175.025,3.86825,5.0,23.87099,,56.9067882901994,66866.89891069155,53.199543899657925
1178.025,3.86724,5.0,23.87099,,56.76537971998297,66871.03644463293,53.09007981755986
1181.025,3.8664,5.0,23.87099,,56.6477725922783,66902.43562579548,52.980615735461804
1184.025,3.86539,5.0,23.87099,,56.50636402206192,66904.94766122187,52.87115165336374
1187.025,3.86438,5.0,23.87099,,56.36495545184556,66906.61124522699,52.761687571265675
1190.025,3.86337,5.0,23.87099,,56.22354688162919,66907.42637781079,52.65222348916762
1193.025,3.86235,5.0,23.97615,,56.080738226559184,66905.72272274077,52.54275940706955
1196.025,3.86134,5.0,23.87099,,55.93932965634281,66904.8367522274,52.43329532497149
1199.025,3.86033,5.0,23.87099,,55.79792108612637,66903.10233029268,52.32383124287343
1202.025,3.85932,5.0,23.87099,,55.65651251591001,66900.51945693673,52.21436716077537
1205.025,3.85831,5.0,23.87099,,55.51510394569364,66897.08813215948,52.10490307867731
1208.025,3.8573,5.0,23.87099,,55.373695375477276,66892.80835596094,51.995438996579246
1211.025,3.85629,5.0,23.87099,,55.2322868052609,66887.68012834109,51.88597491448118
1214.025,3.85511,5.0,23.97615,,55.06707679253283,66852.80790305468,51.776510832383124
1217.025,3.8541,5.0,23.76583,,54.92566822231645,66845.91136826469,51.66704675028506
1220.025,3.85308,5.0,23.87099,,54.78285956724645,66836.45824352985,51.557582668187
1223.025,3.8519,5.0,23.87099,,54.617649554518444,66798.75084641493,51.44811858608894
1226.025,3.85072,5.0,23.97615,,54.45243954179037,66760.05218922354,51.338654503990874
1229.025,3.84971,5.0,23.87099,,54.311030971574006,66749.61483983874,51.22919042189282
1232.025,3.84853,5.0,23.97615,,54.14582095884594,66709.00506682217,51.11972633979475
1235.025,3.84735,5.0,23.87099,,53.98061094611793,66667.4040337293,51.010262257696695
1238.025,3.84617,5.0,23.87099,,53.81540093338986,66624.81174055999,50.90079817559863
1241.025,3.84516,5.0,23.87099,,53.67399236317348,66610.76637250738,50.791334093500566
1244.025,3.84398,5.0,23.97615,,53.508782350445486,66566.26296351296,50.68187001140251
1247.025,3.8428,5.0,23.87099,,53.34357233771741,66520.76829444207,50.572405929304445
1250.025,3.84162,5.0,23.76583,,53.178362324989344,66474.28236529481,50.46294184720638
1253.025,3.84044,5.0,23.87099,,53.01315231226133,66426.80517607126,50.35347776510832
1256.025,3.83926,5.0,23.97615,,52.847942299533265,66378.33672677127,50.24401368301026
1259.025,3.83808,5.0,23.97615,,52.682732286805255,66328.87701739499,50.1345496009122
1262.025,3.8369,5.0,23.87099,,52.517522274077194,66278.42604794228,50.02508551881414
1265.025,3.83572,5.0,23.76583,,52.35231226134913,66226.98381841318,49.91562143671607
1268.025,3.83454,5.0,23.87099,,52.187102248621116,66174.55032880779,49.806157354618016
1271.025,3.83336,5.0,23.97615,,52.02189223589304,66121.12557912596,49.69669327251995
1274.025,3.83218,5.0,23.87099,,51.85668222316504,66066.70956936784,49.587229190421894
1277.025,3.831,5.0,23.76583,,51.69147221043696,66011.30229953327,49.47776510832383
1280.025,3.82982,5.0,23.87099,,51.526262197708895,65954.90376962234,49.368301026225765
1283.025,3.82864,5.0,23.97615,,51.361052184980885,65897.5139796351,49.25883694412771
1286.025,3.82746,5.0,23.87099,,51.195842172252824,65839.13292957144,49.149372862029644
1289.025,3.82645,5.0,23.76583,,51.054433602036454,65810.44127386504,49.03990877993159
1292.025,3.82527,5.0,23.76583,,50.88922358930844,65750.14910797625,48.93044469783352
1295.025,3.82409,5.0,23.87099,,50.72401357658037,65688.86568201099,48.82098061573546
1298.025,3.82308,5.0,23.97615,,50.582605006364005,65657.48586338565,48.7115165336374
1301.025,3.8219,5.0,23.87099,,50.41739499363594,65594.2913215952,48.602052451539336
1304.025,3.82072,5.0,23.87099,,50.25218498090793,65530.105519728466,48.49258836944128
1307.025,3.81971,5.0,23.66067,,50.11077641069156,65496.03753818414,48.383124287343215
1310.025,3.81853,5.0,23.76583,,49.94556639796348,65429.94062049212,48.27366020524515
1313.025,3.81752,5.0,23.76583,,49.80415782774712,65394.104331777664,48.16419612314709
1316.025,3.81651,5.0,23.97615,,49.66274925753075,65357.419591641905,48.05473204104903
1319.025,3.8155,5.0,23.87099,,49.52134068731438,65319.886400084855,47.945267958950964
1322.025,3.81432,5.0,23.76583,,49.35613067458631,65250.03865506997,47.83580387685291
1325.025,3.8133,5.0,23.76583,,49.2133220195163,65208.88200890959,47.72633979475484
1328.025,3.81229,5.0,23.87099,,49.071913449299934,65168.72785850655,47.616875712656785
1331.025,3.81128,5.0,23.76583,,48.93050487908356,65127.7252566822,47.50741163055872
1334.025,3.81027,5.0,23.87099,,48.78909630886719,65085.87420343656,47.39794754846066
1337.025,3.80926,5.0,23.87099,,48.64768773865082,65043.174698769624,47.2884834663626
1340.025,3.80825,5.0,23.87099,,48.506279168434446,64999.62674268137,47.179019384264535
1343.025,3.8074,5.0,23.87099,,48.38727195587608,64985.31591854048,47.06955530216648
1346.025,3.80639,5.0,23.87099,,48.2458633856597,64940.13826368261,46.96009122006841
1349.025,3.80538,5.0,23.87099,,48.10445481544334,64894.112157403455,46.85062713797035
1352.025,3.80454,5.0,23.87099,,47.9868476877386,64879.41774501479,46.74116305587229
1355.025,3.80353,5.0,23.97615,,47.84543911752224,64831.76614022058,46.63169897377423
1358.025,3.80268,5.0,23.87099,,47.72643190496393,64813.687687738646,46.52223489167617
1361.025,3.80167,5.0,23.87099,,47.585023334747554,64764.40638417479,46.412770809578106
1364.025,3.80083,5.0,23.87099,,47.46741620704282,64746.74239181158,46.30330672748004
1367.025,3.79982,5.0,23.87099,,47.32600763682645,64695.835589732684,46.193842645381984
1370.025,3.79898,5.0,23.87099,,47.20840050912172,64676.68890750948,46.08437856328392
1373.025,3.79813,5.0,23.87099,,47.08939329656341,64654.91423101398,45.97491448118586
1376.025,3.79712,5.0,23.87099,,46.94798472634704,64601.60068307169,45.8654503990878
1379.025,3.79628,5.0,23.87099,,46.8303775986423,64580.261467967706,45.755986316989734
1382.025,3.79544,5.0,23.87099,,46.712770470937635,64558.21661009759,45.64652223489168
1385.025,3.79459,5.0,23.76583,,46.59376325837926,64533.526956936745,45.53705815279361
1388.025,3.79375,5.0,23.97615,,46.47615613067459,64510.0666132796,45.42759407069555
1391.025,3.79291,5.0,23.87099,,46.35854900296986,64485.90062685615,45.31812998859749
1394.025,3.7919,5.0,23.87099,,46.21714043275348,64427.84919176918,45.20866590649943
1397.025,3.79105,5.0,23.87099,,46.098133220195116,64400.24456194309,45.09920182440137
1400.025,3.79021,5.0,23.87099,,45.98052609249045,64373.886042638944,44.989737742303305
1403.025,3.78937,5.0,23.87099,,45.862918964785706,64346.82188056847,44.88027366020524
1406.025,3.78853,5.0,23.87099,,45.74531183708104,64319.05207573187,44.77080957810718
1409.025,3.78768,5.0,23.87099,,45.626304624522675,64288.60387356806,44.66134549600912
1412.025,3.78684,5.0,23.76583,,45.508697496818,64259.41858294444,44.55188141391106
1415.025,3.78583,5.0,23.76583,,45.36728892660157,64195.84801336439,44.442417331813
1418.025,3.78499,5.0,23.87099,,45.249681798896894,64165.18003288077,44.33295324971493
1421.025,3.78414,5.0,23.87099,,45.13067458633852,64131.8168540517,44.223489167616876
1424.025,3.7833,5.0,23.87099,,45.013067458633856,64099.73338778108,44.11402508551881
1427.025,3.78246,5.0,23.87099,,44.89546033092912,64066.94427874413,44.004561003420754
1430.025,3.78161,5.0,24.0813,,44.77645311837081,64031.447370598224,43.89509692132269
1433.025,3.78077,5.0,23.97615,,44.65884599066608,63997.24277577426,43.785632839224625
1436.025,3.77993,5.0,23.87099,,44.54123886296134,63962.33253818407,43.67616875712657
1439.025,3.77909,5.0,23.87099,,44.42363173525667,63926.71665782773,43.566704675028504
1442.025,3.77824,5.0,23.97615,,44.304624522698305,63888.37617734403,43.45724059293045
1445.025,3.7774,5.0,23.97615,,44.18701739499363,63851.34481120067,43.34777651083238
1448.025,3.77656,5.0,23.87099,,44.069410267288895,63813.60780229101,43.23831242873432
1451.025,3.77572,5.0,23.76583,,43.95180313958422,63775.1651506152,43.12884834663626
1454.025,3.77487,5.0,23.97615,,43.832795927025856,63733.981097793774,43.019384264538196
1457.025,3.77403,5.0,24.0813,,43.71518879932118,63694.12296033095,42.90992018244013
1460.025,3.77319,5.0,24.0813,,43.597581671616446,63653.55918010181,42.800456100342075
1463.025,3.77234,5.0,23.87099,,43.47857445905808,63610.24139796345,42.69099201824401
1466.025,3.7715,5.0,23.76583,,43.36096733135341,63568.262131947384,42.58152793614595
1469.025,3.77066,5.0,23.97615,,43.24336020364867,63525.57722316499,42.47206385404789
1472.025,3.76982,5.0,24.0813,,43.125753075944004,63482.18667161648,42.362599771949824
1475.025,3.76897,5.0,23.97615,,43.00674586338563,63436.0253171404,42.25313568985177
1478.025,3.76813,5.0,23.76583,,42.88913873568096,63391.219279804856,42.1436716077537
1481.025,3.76729,5.0,23.66067,,42.77153160797623,63345.707599703,42.034207525655646
1484.025,3.76644,5.0,23.97615,,42.652524395417856,63297.412515909986,41.92474344355758
1487.025,3.7656,5.0,24.18646,,42.53491726771318,63250.4853500212,41.81527936145952
1490.025,3.76476,5.0,24.0813,,42.41731014000845,63202.8525413661,41.70581527936146
1493.025,3.76392,5.0,23.87099,,42.29970301230378,63154.51408994485,41.596351197263395
1496.025,3.76307,5.0,23.66067,,42.18069579974541,63103.37543381413,41.48688711516534
1499.025,3.76223,5.0,23.66067,,42.063088672040735,63053.62149660587,41.377423033067274
1502.025,3.76139,5.0,23.97615,,41.945481544336005,63003.16191663129,41.26795895096921
1505.025,3.76054,5.0,24.29162,,41.826474331777696,62949.88953118373,41.15849486887115
1508.025,3.7597,5.0,24.0813,,41.70886720407296,62898.01446542213,41.04903078677309
1511.025,3.75886,5.0,23.87099,,41.59126007636823,62845.43375689431,40.93956670467502
1514.025,3.75802,5.0,23.66067,,41.47365294866356,62792.14740560036,40.830102622576966
1517.025,3.75717,5.0,23.76583,,41.354645736105184,62736.03144781497,40.7206385404789
1520.025,3.75633,5.0,23.97615,,41.23703860840051,62681.32961073399,40.611174458380844
1523.025,3.75549,5.0,23.97615,,41.11943148069579,62625.922130886705,40.50171037628278
1526.025,3.75465,5.0,23.97615,,41.001824352991044,62569.80900827316,40.392246294184716
1529.025,3.7538,5.0,23.87099,,40.882817140432735,62510.849478150165,40.28278221208666
1532.025,3.75296,5.0,23.87099,,40.76521001272801,62453.32086974964,40.173318129988594
1535.025,3.75212,5.0,23.76583,,40.64760288502334,62395.08661858296,40.06385404789054
1538.025,3.75127,5.0,23.87099,,40.52859567246496,62333.99335914292,39.95438996579247
1541.025,3.75043,5.0,23.97615,,40.41098854476029,62274.34362218923,39.84492588369441
1544.025,3.74959,5.0,23.87099,,40.29338141705556,62213.98824246922,39.73546180159635
1547.025,3.74875,5.0,23.87099,,40.17577428935083,62152.927219982965,39.62599771949829
1550.025,3.7479,5.0,23.76583,,40.05676707679252,62088.990388205326,39.51653363740023
1553.025,3.74706,5.0,23.87099,,39.93915994908779,62026.51387993206,39.407069555302165
1556.025,3.74622,5.0,24.0813,,39.821552821383115,61963.33172889266,39.2976054732041
1559.025,3.74537,5.0,23.97615,,39.70254560882474,61897.261167797995,39.18814139110604
1562.025,3.74453,5.0,23.87099,,39.58493848112007,61832.66353097158,39.07867730900798
1565.025,3.74352,5.0,23.87099,,39.4435299109037,61730.11039881207,38.96921322690992
1568.025,3.74285,5.0,23.97615,,39.3497242257106,61701.35132901987,38.85974914481186
1571.025,3.74183,5.0,23.87099,,39.20691557064066,61595.04453436575,38.75028506271379
1574.025,3.74099,5.0,23.87099,,39.08930844293592,61527.54872189222,38.640820980615736
1577.025,3.74015,5.0,23.76583,,38.97170131523119,61459.347266652476,38.53135689851767
1580.025,3.73931,5.0,24.0813,,38.85409418752652,61390.44016864659,38.42189281641961
1583.025,3.73863,5.0,24.0813,,38.75888841747985,61356.28933708105,38.31242873432155
1586.025,3.73762,5.0,23.76583,,38.617479847263475,61248.28847475605,38.202964652223486
1589.025,3.73678,5.0,23.76583,,38.499872719558745,61177.260248196835,38.09350057012543
1592.025,3.73594,5.0,24.18646,,38.38226559185401,61105.52637887138,37.984036488027364
1595.025,3.73509,5.0,24.18646,,38.2632583792957,61030.85369643613,37.8745724059293
1598.025,3.73425,5.0,23.76583,,38.14565125159097,60957.70434132366,37.76510832383124
1601.025,3.73341,5.0,23.76583,,38.028044123886296,60883.84934344506,37.65564424173318
1604.025,3.73256,5.0,24.0813,,37.909036911327924,60807.04293169278,37.54618015963512
1607.025,3.73172,5.0,24.18646,,37.79142978362326,60731.77244802717,37.436716077537056
1610.025,3.73105,5.0,24.0813,,37.69762409843022,60694.117239075116,37.32725199543899
1613.025,3.7302,5.0,23.97615,,37.57861688587185,60615.248502333445,37.217787913340935
1616.025,3.72919,5.0,23.76583,,37.43720831565548,60499.46456830716,37.10832383124287
1619.025,3.72835,5.0,23.76583,,37.319601187950745,60421.367313321956,36.99885974914481
1622.025,3.72751,5.0,23.76583,,37.20199406024607,60342.56441557064,36.88939566704675
1625.025,3.72666,5.0,23.97615,,37.08298684768771,60260.78070216372,36.779931584948685
1628.025,3.72582,5.0,23.97615,,36.965379719983034,60180.56231862538,36.67046750285063
1631.025,3.72498,5.0,23.97615,,36.8477725922783,60099.63829232071,36.56100342075256
1634.025,3.72414,5.0,23.87099,,36.73016546457357,60018.00862324983,36.4515393386545
1637.025,3.72329,5.0,23.87099,,36.61115825201526,59933.38133750528,36.34207525655644
1640.025,3.72245,5.0,23.97615,,36.49355112431052,59850.33618264736,36.23261117445838
1643.025,3.72178,5.0,23.97615,,36.39974543911749,59805.691750106016,36.12314709236032
1646.025,3.72093,5.0,23.87099,,36.28073822655919,59719.00213937209,36.013683010262255
1649.025,3.72009,5.0,23.87099,,36.16313109885445,59633.90726028846,35.90421892816419
1652.025,3.71925,5.0,23.87099,,36.04552397114978,59548.10673843871,35.794754846066134
1655.025,3.71841,5.0,23.76583,,35.92791684344504,59461.60057382263,35.68529076396807
1658.025,3.71756,5.0,23.87099,,35.80890963088674,59372.067390750984,35.57582668187001
1661.025,3.71672,5.0,23.87099,,35.691302503182,59284.145740347885,35.46636259977195
1664.025,3.71588,5.0,23.87099,,35.573695375477264,59195.51844717856,35.35689851767388
1667.025,3.71503,5.0,23.87099,,35.45468816291896,59103.85153478999,35.247434435575826
1670.025,3.71419,5.0,23.87099,,35.337081035214226,59013.80875583364,35.13797035347776
1673.025,3.71352,5.0,23.87099,,35.24327535002119,58962.88074246921,35.028506271379705
1676.025,3.71267,5.0,23.87099,,35.124268137462884,58869.151505091235,34.91904218928164
1679.025,3.71183,5.0,23.97615,,35.006661009758155,58777.05900190919,34.809578107183576
1682.025,3.71099,5.0,23.87099,,34.88905388205342,58684.2608559609,34.70011402508552
1685.025,3.71015,5.0,23.97615,,34.771446754348744,58590.75706724649,34.590649942987454
1688.025,3.70947,5.0,23.87099,,34.67624098430207,58534.36168752651,34.4811858608894
1691.025,3.70863,5.0,23.76583,,34.55863385659734,58439.51381735252,34.37172177879133
1694.025,3.70779,5.0,23.87099,,34.441026728892666,58343.9603044124,34.26225769669327
1697.025,3.70694,5.0,23.87099,,34.322019516334294,58245.325169707205,34.15279361459521
1700.025,3.7061,5.0,23.87099,,34.20441238862963,58148.356170980085,34.04332953249715
1703.025,3.70543,5.0,23.87099,,34.11060670343653,58091.21598112,33.93386545039908
1706.025,3.70458,5.0,23.97615,,33.99159949087822,57990.518521425525,33.824401368301025
1709.025,3.70374,5.0,23.87099,,33.873992363173485,57891.49979847257,33.71493728620296
1712.025,3.7029,5.0,23.97615,,33.75638523546881,57791.77543275349,33.605473204104904
1715.025,3.70222,5.0,23.87099,,33.661179465422144,57729.76431268561,33.49600912200684
1718.025,3.70138,5.0,23.97615,,33.543572337717414,57628.69586550696,33.386545039908775
1721.025,3.70054,5.0,23.87099,,33.42596521001274,57526.92177556218,33.27708095781072
1724.025,3.69986,5.0,23.97615,,33.330759439966066,57463.0625434875,33.16761687571265
1727.025,3.69902,5.0,23.87099,,33.213152312261336,57359.94437208313,33.058152793614596
1730.025,3.69818,5.0,23.76583,,33.0955451845566,57256.12055791253,32.94868871151653
1733.025,3.6975,5.0,23.87099,,33.00033941450993,57190.413213831074,32.83922462941847
1736.025,3.69666,5.0,23.87099,,32.88273228680526,57085.2453182011,32.72976054732041
1739.025,3.69599,5.0,23.97615,,32.788926601612225,57020.7630833687,32.620296465222346
1742.025,3.69514,5.0,23.97615,,32.66991938905385,56911.81632371654,32.51083238312429
1745.025,3.6943,5.0,23.97615,,32.55231226134918,56804.59870386086,32.401368301026224
1748.025,3.69363,5.0,23.87099,,32.45850657615615,56738.28095778535,32.29190421892816
1751.025,3.69278,5.0,23.87099,,32.33949936359778,56627.27187314381,32.1824401368301
1754.025,3.69211,5.0,23.87099,,32.24569367840474,56559.75285426388,32.07297605473204
1757.025,3.69127,5.0,23.87099,,32.128086550700004,56449.851271743675,31.96351197263398
1760.025,3.69059,5.0,23.87099,,32.03288078065334,56378.670995969405,31.85404789053591
1763.025,3.68975,5.0,23.87099,,31.915273652948667,56267.42533198983,31.744583808437852
1766.025,3.68891,5.0,23.87099,,31.797666525243933,56155.47402524392,31.635119726339795
1769.025,3.68823,5.0,23.87099,,31.702460755197258,56082.445637462835,31.525655644241738
1772.025,3.68756,5.0,23.97615,,31.608655070004225,56011.32700042424,31.416191562143666
1775.025,3.68672,5.0,23.87099,,31.491047942299552,55897.397373780266,31.30672748004561
1778.025,3.68604,5.0,23.87099,,31.39584217225288,55822.59227831993,31.19726339794755
1781.025,3.6852,5.0,24.0813,,31.27823504454815,55707.318570216376,31.08779931584948
1784.025,3.68452,5.0,23.87099,,31.18302927450148,55631.303801442504,30.978335233751423
1787.025,3.68385,5.0,23.87099,,31.089223589308443,55557.21978468392,30.868871151653366
1790.025,3.68301,5.0,23.97615,,30.97161646160371,55439.967756682185,30.759407069555294
1793.025,3.68233,5.0,23.87099,,30.87641069155704,55362.17628022907,30.649942987457237
1796.025,3.68149,5.0,23.97615,,30.758803563852368,55243.58017076795,30.54047890535918
1799.025,3.68082,5.0,23.97615,,30.664997878659335,55167.09780865511,30.43101482326111
1802.025,3.68014,5.0,23.87099,,30.56979210861266,55087.52962452273,30.32155074116305
1805.025,3.67947,5.0,23.87099,,30.475986423419563,55009.9173939329,30.212086659064994
1808.025,3.67879,5.0,23.87099,,30.38078065337289,54929.210940814526,30.102622576966937
1811.025,3.67795,5.0,23.87099,,30.263173525668222,54807.363834323296,29.993158494868865
1814.025,3.67728,5.0,23.87099,,30.169367840475186,54727.987496818,29.883694412770808
1817.025,3.6766,5.0,23.87099,,30.074162070428518,54645.50433602038,29.77423033067275
1820.025,3.67593,5.0,23.76583,,29.980356385235478,54564.998130038206,29.66476624857468
1823.025,3.67509,5.0,23.87099,,29.862749257530744,54440.53846520999,29.555302166476622
1826.025,3.67441,5.0,23.87099,,29.767543487484076,54356.278596733115,29.445838084378565
1829.025,3.67374,5.0,23.76583,,29.67373780229104,54274.00828383537,29.336374002280493
1832.025,3.67306,5.0,23.87099,,29.578532032244368,54188.61014637249,29.226909920182436
1835.025,3.67239,5.0,23.87099,,29.484726347051335,54105.20996499788,29.11744583808438
1838.025,3.67171,5.0,23.87099,,29.38952057700466,54018.673558548995,29.00798175598632
1841.025,3.67104,5.0,23.76583,,29.295714891811627,53934.1435086975,28.89851767388825
1844.025,3.67037,5.0,23.87099,,29.20190920661859,53849.05062473485,28.789053591790193
1847.025,3.66969,5.0,23.97615,,29.106703436571923,53760.808914934256,28.679589509692136
1850.025,3.66902,5.0,23.76583,,29.012897751378887,53674.58616249473,28.570125427594064
1853.025,3.66834,5.0,23.76583,,28.91769198133222,53585.206183708135,28.460661345496007
1856.025,3.66767,5.0,23.97615,,28.82388629613918,53497.85356279172,28.35119726339795
1859.025,3.66699,5.0,23.87099,,28.728680526092507,53407.335315019125,28.241733181299878
1862.025,3.66632,5.0,23.76583,,28.634874840899414,53318.852825625734,28.13226909920182
1865.025,3.66565,5.0,23.87099,,28.541069155706378,53229.80750212129,28.022805017103764
1868.025,3.66497,5.0,23.76583,,28.44586338565971,53137.58395099698,27.913340935005692
1871.025,3.6643,5.0,23.87099,,28.35205770046667,53047.408759015656,27.803876852907635
1874.025,3.66362,5.0,23.87099,,28.256851930420005,52954.046938905354,27.694412770809578
1877.025,3.66295,5.0,23.97615,,28.163046245226965,52862.741878447145,27.58494868871152
1880.025,3.66228,5.0,23.66067,,28.069240560033933,52770.8739838778,27.47548460661345
1883.025,3.6616,5.0,23.66067,,27.97403478998726,52675.80686041577,27.366020524515392
1886.025,3.66093,5.0,23.87099,,27.88022910479423,52582.809097369536,27.256556442417335
1889.025,3.66042,5.0,23.97615,,27.80882477725919,52531.565224862046,27.147092360319263
1892.025,3.65975,5.0,23.87099,,27.715019092066157,52437.508997666475,27.037628278221206
1895.025,3.65907,5.0,23.66067,,27.619813322019485,52340.23674055998,26.92816419612315
1898.025,3.6584,5.0,23.76583,,27.526007636826453,52245.05064488753,26.818700114025077
1901.025,3.65772,5.0,23.97615,,27.430801866779777,52146.64011879503,26.70923603192702
1904.025,3.65722,5.0,23.87099,,27.360797624098442,52095.64269622404,26.599771949828963
1907.025,3.65654,5.0,23.87099,,27.26559185405177,51996.16530547308,26.490307867730905
1910.025,3.65587,5.0,23.87099,,27.171786168858738,51898.79087717441,26.380843785632834
1913.025,3.6552,5.0,23.76583,,27.077980483665637,51800.853614764455,26.271379703534777
1916.025,3.65469,5.0,23.87099,,27.006576156130667,51745.275079550265,26.16191562143672
1919.025,3.65402,5.0,23.97615,,26.912770470937634,51646.27935299109,26.052451539338648
